tier,name,category,requested_category,chaos_value,divine_value,listing_count,change_percent,source_endpoint,source
T3_VISIVEL,Artillery Ballista,SkillGem,SkillGem,5.0,0.01,72,0,stash,poe.ninja
T3_VISIVEL,Artillery Ballista of Cross Strafe,SkillGem,SkillGem,5.0,0.01,6,0,stash,poe.ninja
T3_VISIVEL,Assassin's Mark,SkillGem,SkillGem,5.0,0.01,81,25,stash,poe.ninja
T3_VISIVEL,Ballista Totem Support,SkillGem,SkillGem,5.0,0.01,72,0,stash,poe.ninja
T3_VISIVEL,Behead Support,SkillGem,SkillGem,5.0,0.01,10,0,stash,poe.ninja
T3_VISIVEL,Behead Support,SkillGem,SkillGem,5.0,0.01,9,0,stash,poe.ninja
T3_VISIVEL,Blade Blast of Unloading,SkillGem,SkillGem,5.0,0.01,67,-13.79,stash,poe.ninja
T3_VISIVEL,Blade Trap of Greatswords,SkillGem,SkillGem,5.0,0.01,25,0,stash,poe.ninja
T3_VISIVEL,Bladestorm,SkillGem,SkillGem,5.0,0.01,21,0,stash,poe.ninja
T3_VISIVEL,Blasphemy Support,SkillGem,SkillGem,5.0,0.01,25,8.7,stash,poe.ninja
T3_VISIVEL,Blastchain Mine Support,SkillGem,SkillGem,5.0,0.01,17,0,stash,poe.ninja
T3_VISIVEL,Blessed Call Support,SkillGem,SkillGem,5.0,0.01,17,0,stash,poe.ninja
T3_VISIVEL,Blind Support,SkillGem,SkillGem,5.0,0.01,18,0,stash,poe.ninja
T3_VISIVEL,Blood Rage,SkillGem,SkillGem,5.0,0.01,76,25,stash,poe.ninja
T3_VISIVEL,Blood Rage,SkillGem,SkillGem,5.0,0.01,123,25,stash,poe.ninja
T3_VISIVEL,Blood and Sand,SkillGem,SkillGem,5.0,0.01,106,0,stash,poe.ninja
T3_VISIVEL,Bloodlust Support,SkillGem,SkillGem,5.0,0.01,16,0,stash,poe.ninja
T3_VISIVEL,Bone Offering,SkillGem,SkillGem,5.0,0.01,109,-80.77,stash,poe.ninja
T3_VISIVEL,Bonespire Support,SkillGem,SkillGem,5.0,0.01,38,0,stash,poe.ninja
T3_VISIVEL,Cast on Death Support,SkillGem,SkillGem,5.0,0.01,17,-55.95,stash,poe.ninja
T3_VISIVEL,Cast on Melee Kill Support,SkillGem,SkillGem,5.0,0.01,23,0,stash,poe.ninja
T3_VISIVEL,Cast while Channelling Support,SkillGem,SkillGem,5.0,0.01,43,38.89,stash,poe.ninja
T3_VISIVEL,Caustic Arrow,SkillGem,SkillGem,5.0,0.01,96,0,stash,poe.ninja
T3_VISIVEL,Caustic Arrow of Poison,SkillGem,SkillGem,5.0,0.01,36,0,stash,poe.ninja
T3_VISIVEL,Chance to Bleed Support,SkillGem,SkillGem,5.0,0.01,38,0,stash,poe.ninja
T3_VISIVEL,Chance to Poison Support,SkillGem,SkillGem,5.0,0.01,53,0,stash,poe.ninja
T3_VISIVEL,Charged Mines Support,SkillGem,SkillGem,5.0,0.01,49,0,stash,poe.ninja
T3_VISIVEL,Charged Traps Support,SkillGem,SkillGem,5.0,0.01,19,0,stash,poe.ninja
T3_VISIVEL,Cobra Lash,SkillGem,SkillGem,5.0,0.01,139,0,stash,poe.ninja
T3_VISIVEL,Combustion Support,SkillGem,SkillGem,5.0,0.01,70,0,stash,poe.ninja
T3_VISIVEL,Consecrated Path,SkillGem,SkillGem,5.0,0.01,22,0,stash,poe.ninja
T3_VISIVEL,Contagion,SkillGem,SkillGem,5.0,0.01,137,-41.18,stash,poe.ninja
T3_VISIVEL,Controlled Blaze Support,SkillGem,SkillGem,5.0,0.01,9,0,stash,poe.ninja
T3_VISIVEL,Creeping Frost,SkillGem,SkillGem,5.0,0.01,43,150,stash,poe.ninja
T3_VISIVEL,Critical Strike Affliction Support,SkillGem,SkillGem,5.0,0.01,35,0,stash,poe.ninja
T3_VISIVEL,Cyclone,SkillGem,SkillGem,5.0,0.01,69,25,stash,poe.ninja
T3_VISIVEL,Damage on Full Life Support,SkillGem,SkillGem,5.0,0.01,94,0,stash,poe.ninja
T3_VISIVEL,Decay Support,SkillGem,SkillGem,5.0,0.01,64,0,stash,poe.ninja
T3_VISIVEL,Desecrate,SkillGem,SkillGem,5.0,0.01,139,117.4,stash,poe.ninja
T3_VISIVEL,Devour Support,SkillGem,SkillGem,5.0,0.01,20,0,stash,poe.ninja
T3_VISIVEL,Devour Support,SkillGem,SkillGem,5.0,0.01,5,0,stash,poe.ninja
T3_VISIVEL,Double Strike,SkillGem,SkillGem,5.0,0.01,52,150,stash,poe.ninja
T3_VISIVEL,Earthshatter,SkillGem,SkillGem,5.0,0.01,609,0,stash,poe.ninja
T3_VISIVEL,Earthshatter,SkillGem,SkillGem,5.0,0.01,103,-78.26,stash,poe.ninja
T3_VISIVEL,Earthshatter,SkillGem,SkillGem,5.0,0.01,22,0,stash,poe.ninja
T3_VISIVEL,Earthshatter of Fragility,SkillGem,SkillGem,5.0,0.01,7,0,stash,poe.ninja
T3_VISIVEL,Earthshatter of Prominence,SkillGem,SkillGem,5.0,0.01,11,0,stash,poe.ninja
T3_VISIVEL,Elemental Proliferation Support,SkillGem,SkillGem,5.0,0.01,38,0,stash,poe.ninja
T3_VISIVEL,Endurance Charge on Melee Stun Support,SkillGem,SkillGem,5.0,0.01,63,0,stash,poe.ninja
T3_VISIVEL,Endurance Charge on Melee Stun Support,SkillGem,SkillGem,5.0,0.01,76,13.64,stash,poe.ninja
T3_VISIVEL,Enduring Cry,SkillGem,SkillGem,5.0,0.01,94,66.67,stash,poe.ninja
T3_VISIVEL,Enfeeble,SkillGem,SkillGem,5.0,0.01,58,66.67,stash,poe.ninja
T3_VISIVEL,Enhance Support,SkillGem,SkillGem,5.0,0.01,961,25,stash,poe.ninja
T3_VISIVEL,Ethereal Knives,SkillGem,SkillGem,5.0,0.01,97,66.67,stash,poe.ninja
T3_VISIVEL,Ethereal Knives,SkillGem,SkillGem,5.0,0.01,41,0,stash,poe.ninja
T3_VISIVEL,Exemplar Support,SkillGem,SkillGem,5.0,0.01,18,0,stash,poe.ninja
T3_VISIVEL,Expert Retaliation Support,SkillGem,SkillGem,5.0,0.01,35,0,stash,poe.ninja
T3_VISIVEL,Explosive Arrow,SkillGem,SkillGem,5.0,0.01,464,-41.86,stash,poe.ninja
T3_VISIVEL,Explosive Arrow,SkillGem,SkillGem,5.0,0.01,103,13.64,stash,poe.ninja
T3_VISIVEL,Explosive Arrow,SkillGem,SkillGem,5.0,0.01,115,0,stash,poe.ninja
T3_VISIVEL,Explosive Trap,SkillGem,SkillGem,5.0,0.01,48,0,stash,poe.ninja
T3_VISIVEL,Faster Projectiles Support,SkillGem,SkillGem,5.0,0.01,25,0,stash,poe.ninja
T3_VISIVEL,Fireball,SkillGem,SkillGem,5.0,0.01,46,0,stash,poe.ninja
T3_VISIVEL,Flame Dash,SkillGem,SkillGem,5.0,0.01,338,-23.08,stash,poe.ninja
T3_VISIVEL,Flame Dash,SkillGem,SkillGem,5.0,0.01,45,25,stash,poe.ninja
T3_VISIVEL,Flamethrower Trap of Stability,SkillGem,SkillGem,5.0,0.01,10,0,stash,poe.ninja
T3_VISIVEL,Flammability,SkillGem,SkillGem,5.0,0.01,53,-37.5,stash,poe.ninja
T3_VISIVEL,Flicker Strike,SkillGem,SkillGem,5.0,0.01,445,150,stash,poe.ninja
T3_VISIVEL,Flicker Strike,SkillGem,SkillGem,5.0,0.01,72,23.46,stash,poe.ninja
T3_VISIVEL,Focused Ballista Support,SkillGem,SkillGem,5.0,0.01,40,0,stash,poe.ninja
T3_VISIVEL,Focused Channelling Support,SkillGem,SkillGem,5.0,0.01,21,0,stash,poe.ninja
T3_VISIVEL,Frigid Bond Support,SkillGem,SkillGem,5.0,0.01,18,0,stash,poe.ninja
T3_VISIVEL,Frost Blades,SkillGem,SkillGem,5.0,0.01,95,66.67,stash,poe.ninja
T3_VISIVEL,Frost Blades,SkillGem,SkillGem,5.0,0.01,1044,0,stash,poe.ninja
T3_VISIVEL,Frost Shield,SkillGem,SkillGem,5.0,0.01,52,47.06,stash,poe.ninja
T3_VISIVEL,General's Cry,SkillGem,SkillGem,5.0,0.01,51,0,stash,poe.ninja
T3_VISIVEL,Generosity Support,SkillGem,SkillGem,5.0,0.01,69,-10.71,stash,poe.ninja
T3_VISIVEL,Greater Volley Support,SkillGem,SkillGem,5.0,0.01,99,0,stash,poe.ninja
T3_VISIVEL,Greater Volley Support,SkillGem,SkillGem,5.0,0.01,59,6.38,stash,poe.ninja
T3_VISIVEL,Guardian's Blessing Support,SkillGem,SkillGem,5.0,0.01,47,0,stash,poe.ninja
T3_VISIVEL,Hallow Support,SkillGem,SkillGem,5.0,0.01,26,0,stash,poe.ninja
T3_VISIVEL,Heavy Strike,SkillGem,SkillGem,5.0,0.01,15,-36,stash,poe.ninja
T3_VISIVEL,Hex Bloom Support,SkillGem,SkillGem,5.0,0.01,20,0,stash,poe.ninja
T3_VISIVEL,Hextouch Support,SkillGem,SkillGem,5.0,0.01,34,0,stash,poe.ninja
T3_VISIVEL,High-Impact Mine Support,SkillGem,SkillGem,5.0,0.01,46,0,stash,poe.ninja
T3_VISIVEL,Hydrosphere,SkillGem,SkillGem,5.0,0.01,117,25,stash,poe.ninja
T3_VISIVEL,Ice Spear,SkillGem,SkillGem,5.0,0.01,675,31.58,stash,poe.ninja
T3_VISIVEL,Ice Spear,SkillGem,SkillGem,5.0,0.01,21,0,stash,poe.ninja
T3_VISIVEL,Ignite Proliferation Support,SkillGem,SkillGem,5.0,0.01,33,0,stash,poe.ninja
T3_VISIVEL,Impale Support,SkillGem,SkillGem,5.0,0.01,25,13.64,stash,poe.ninja
T3_VISIVEL,Increased Critical Damage Support,SkillGem,SkillGem,5.0,0.01,401,66.67,stash,poe.ninja
T3_VISIVEL,Infernal Blow of Immolation,SkillGem,SkillGem,5.0,0.01,7,0,stash,poe.ninja
T3_VISIVEL,Infused Channelling Support,SkillGem,SkillGem,5.0,0.01,36,-50,stash,poe.ninja
T3_VISIVEL,Intensify Support,SkillGem,SkillGem,5.0,0.01,48,0,stash,poe.ninja
T3_VISIVEL,Iron Will Support,SkillGem,SkillGem,5.0,0.01,27,25,stash,poe.ninja
T3_VISIVEL,Item Rarity Support,SkillGem,SkillGem,5.0,0.01,58,0,stash,poe.ninja
T3_VISIVEL,Kinetic Bolt of Fragmentation,SkillGem,SkillGem,5.0,0.01,112,0,stash,poe.ninja
T3_VISIVEL,Kinetic Fusillade,SkillGem,SkillGem,5.0,0.01,111,-16.67,stash,poe.ninja
T3_VISIVEL,Kinetic Instability Support,SkillGem,SkillGem,5.0,0.01,20,0,stash,poe.ninja
T3_VISIVEL,Leap Slam,SkillGem,SkillGem,5.0,0.01,751,25,stash,poe.ninja
T3_VISIVEL,Leap Slam,SkillGem,SkillGem,5.0,0.01,41,-28.57,stash,poe.ninja
T3_VISIVEL,Life Gain on Hit Support,SkillGem,SkillGem,5.0,0.01,41,0,stash,poe.ninja
T3_VISIVEL,Life Leech Support,SkillGem,SkillGem,5.0,0.01,16,0,stash,poe.ninja
T3_VISIVEL,Lightning Spire Trap of Zapping,SkillGem,SkillGem,5.0,0.01,24,0,stash,poe.ninja
T3_VISIVEL,Lightning Strike,SkillGem,SkillGem,5.0,0.01,66,-16.67,stash,poe.ninja
T3_VISIVEL,Lightning Strike,SkillGem,SkillGem,5.0,0.01,35,-13.79,stash,poe.ninja
T3_VISIVEL,Living Lightning Support,SkillGem,SkillGem,5.0,0.01,25,0,stash,poe.ninja
T3_VISIVEL,Living Lightning Support,SkillGem,SkillGem,5.0,0.01,25,0,stash,poe.ninja
T3_VISIVEL,Locus Mine Support,SkillGem,SkillGem,5.0,0.01,24,0,stash,poe.ninja
T3_VISIVEL,Maim Support,SkillGem,SkillGem,5.0,0.01,45,0,stash,poe.ninja
T3_VISIVEL,Maim Support,SkillGem,SkillGem,5.0,0.01,37,0,stash,poe.ninja
T3_VISIVEL,Maim Support,SkillGem,SkillGem,5.0,0.01,25,0,stash,poe.ninja
T3_VISIVEL,Mana Leech Support,SkillGem,SkillGem,5.0,0.01,18,0,stash,poe.ninja
T3_VISIVEL,Mark On Hit Support,SkillGem,SkillGem,5.0,0.01,46,0,stash,poe.ninja
T3_VISIVEL,Melee Physical Damage Support,SkillGem,SkillGem,5.0,0.01,40,-64.16,stash,poe.ninja
T3_VISIVEL,Melee Splash Support,SkillGem,SkillGem,5.0,0.01,31,0,stash,poe.ninja
T3_VISIVEL,Minefield Support,SkillGem,SkillGem,5.0,0.01,42,-2.22,stash,poe.ninja
T3_VISIVEL,Minion Life Support,SkillGem,SkillGem,5.0,0.01,355,25,stash,poe.ninja
T3_VISIVEL,Minion Speed Support,SkillGem,SkillGem,5.0,0.01,39,0,stash,poe.ninja
T3_VISIVEL,Minion Speed Support,SkillGem,SkillGem,5.0,0.01,25,0,stash,poe.ninja
T3_VISIVEL,Molten Strike,SkillGem,SkillGem,5.0,0.01,1754,0,stash,poe.ninja
T3_VISIVEL,Multiple Projectiles Support,SkillGem,SkillGem,5.0,0.01,25,0,stash,poe.ninja
T3_VISIVEL,Multiple Totems Support,SkillGem,SkillGem,5.0,0.01,35,0,stash,poe.ninja
T3_VISIVEL,Multiple Traps Support,SkillGem,SkillGem,5.0,0.01,17,0,stash,poe.ninja
T3_VISIVEL,Nightblade Support,SkillGem,SkillGem,5.0,0.01,46,0,stash,poe.ninja
T3_VISIVEL,Overexertion Support,SkillGem,SkillGem,5.0,0.01,8,0,stash,poe.ninja
T3_VISIVEL,Penance Brand,SkillGem,SkillGem,5.0,0.01,324,0,stash,poe.ninja
T3_VISIVEL,Phase Run,SkillGem,SkillGem,5.0,0.01,50,0,stash,poe.ninja
T3_VISIVEL,Plague Bearer,SkillGem,SkillGem,5.0,0.01,114,0,stash,poe.ninja
T3_VISIVEL,Point Blank Support,SkillGem,SkillGem,5.0,0.01,12,0,stash,poe.ninja
T3_VISIVEL,Predator Support,SkillGem,SkillGem,5.0,0.01,47,0,stash,poe.ninja
T3_VISIVEL,Pride,SkillGem,SkillGem,5.0,0.01,161,-50,stash,poe.ninja
T3_VISIVEL,Prismatic Burst Support,SkillGem,SkillGem,5.0,0.01,19,-12,stash,poe.ninja
T3_VISIVEL,Protective Link,SkillGem,SkillGem,5.0,0.01,59,25,stash,poe.ninja
T3_VISIVEL,Pulverise Support,SkillGem,SkillGem,5.0,0.01,37,-37.5,stash,poe.ninja
T3_VISIVEL,Puncture,SkillGem,SkillGem,5.0,0.01,87,66.67,stash,poe.ninja
T3_VISIVEL,Pyroclast Mine of Sabotage,SkillGem,SkillGem,5.0,0.01,77,0,stash,poe.ninja
T3_VISIVEL,Raise Spectre,SkillGem,SkillGem,5.0,0.01,37,-28.57,stash,poe.ninja
T3_VISIVEL,Raise Zombie,SkillGem,SkillGem,5.0,0.01,1061,0,stash,poe.ninja
T3_VISIVEL,Raise Zombie of Slamming,SkillGem,SkillGem,5.0,0.01,60,-66.67,stash,poe.ninja
T3_VISIVEL,Reave,SkillGem,SkillGem,5.0,0.01,73,0,stash,poe.ninja
T3_VISIVEL,Righteous Fire,SkillGem,SkillGem,5.0,0.01,1149,0,stash,poe.ninja
T3_VISIVEL,Rolling Magma,SkillGem,SkillGem,5.0,0.01,104,8.7,stash,poe.ninja
T3_VISIVEL,Rolling Magma,SkillGem,SkillGem,5.0,0.01,42,25,stash,poe.ninja
T3_VISIVEL,Rupture Support,SkillGem,SkillGem,5.0,0.01,16,0,stash,poe.ninja
T3_VISIVEL,Rupture Support,SkillGem,SkillGem,5.0,0.01,22,0,stash,poe.ninja
T3_VISIVEL,Sacred Wisps Support,SkillGem,SkillGem,5.0,0.01,50,0,stash,poe.ninja
T3_VISIVEL,Sacrifice Support,SkillGem,SkillGem,5.0,0.01,20,0,stash,poe.ninja
T3_VISIVEL,Scorching Ray of Immolation,SkillGem,SkillGem,5.0,0.01,6,0,stash,poe.ninja
T3_VISIVEL,Second Wind Support,SkillGem,SkillGem,5.0,0.01,39,37.5,stash,poe.ninja
T3_VISIVEL,Shield Charge,SkillGem,SkillGem,5.0,0.01,3188,0,stash,poe.ninja
T3_VISIVEL,Shield Charge,SkillGem,SkillGem,5.0,0.01,617,51.52,stash,poe.ninja
T3_VISIVEL,Shield Crush of the Chieftain,SkillGem,SkillGem,5.0,0.01,52,92.31,stash,poe.ninja
T3_VISIVEL,Shock Nova,SkillGem,SkillGem,5.0,0.01,21,-41.18,stash,poe.ninja
T3_VISIVEL,Shockwave Support,SkillGem,SkillGem,5.0,0.01,53,0,stash,poe.ninja
T3_VISIVEL,Shockwave Totem,SkillGem,SkillGem,5.0,0.01,447,-44.44,stash,poe.ninja
T3_VISIVEL,Shrapnel Ballista,SkillGem,SkillGem,5.0,0.01,80,-35.9,stash,poe.ninja
T3_VISIVEL,Siege Ballista,SkillGem,SkillGem,5.0,0.01,135,-28.57,stash,poe.ninja
T3_VISIVEL,Spark,SkillGem,SkillGem,5.0,0.01,135,-37.5,stash,poe.ninja
T3_VISIVEL,Spectral Helix,SkillGem,SkillGem,5.0,0.01,22,0,stash,poe.ninja
T3_VISIVEL,Spell Cascade Support,SkillGem,SkillGem,5.0,0.01,45,0,stash,poe.ninja
T3_VISIVEL,Spell Echo Support,SkillGem,SkillGem,5.0,0.01,51,-35.9,stash,poe.ninja
T3_VISIVEL,Spell Totem Support,SkillGem,SkillGem,5.0,0.01,27,47.06,stash,poe.ninja
T3_VISIVEL,Spell Totem Support,SkillGem,SkillGem,5.0,0.01,30,0,stash,poe.ninja
T3_VISIVEL,Spellslinger,SkillGem,SkillGem,5.0,0.01,54,0,stash,poe.ninja
T3_VISIVEL,Split Arrow of Splitting,SkillGem,SkillGem,5.0,0.01,1,0,stash,poe.ninja
T3_VISIVEL,Splitting Steel,SkillGem,SkillGem,5.0,0.01,92,-20.23,stash,poe.ninja
T3_VISIVEL,Static Strike,SkillGem,SkillGem,5.0,0.01,1196,-40.48,stash,poe.ninja
T3_VISIVEL,Storm Burst of Repulsion,SkillGem,SkillGem,5.0,0.01,104,-66.67,stash,poe.ninja
T3_VISIVEL,Summon Holy Relic,SkillGem,SkillGem,5.0,0.01,104,0,stash,poe.ninja
T3_VISIVEL,Summon Holy Relic of Conviction,SkillGem,SkillGem,5.0,0.01,1655,0,stash,poe.ninja
T3_VISIVEL,Summon Lightning Golem of Hordes,SkillGem,SkillGem,5.0,0.01,58,25,stash,poe.ninja
T3_VISIVEL,Summon Phantasm Support,SkillGem,SkillGem,5.0,0.01,48,0,stash,poe.ninja
T3_VISIVEL,Summon Raging Spirit,SkillGem,SkillGem,5.0,0.01,1849,25,stash,poe.ninja
T3_VISIVEL,Summon Reaper of Revenants,SkillGem,SkillGem,5.0,0.01,43,56.25,stash,poe.ninja
T3_VISIVEL,Summon Skeletons of Archers,SkillGem,SkillGem,5.0,0.01,34,-41.18,stash,poe.ninja
T3_VISIVEL,Summon Skitterbots,SkillGem,SkillGem,5.0,0.01,141,0,stash,poe.ninja
T3_VISIVEL,Summon Skitterbots,SkillGem,SkillGem,5.0,0.01,220,-39.02,stash,poe.ninja
T3_VISIVEL,Summon Skitterbots,SkillGem,SkillGem,5.0,0.01,49,0,stash,poe.ninja
T3_VISIVEL,Sunder of Earthbreaking,SkillGem,SkillGem,5.0,0.01,43,25,stash,poe.ninja
T3_VISIVEL,Swiftbrand Support,SkillGem,SkillGem,5.0,0.01,24,0,stash,poe.ninja
T3_VISIVEL,Temporal Chains,SkillGem,SkillGem,5.0,0.01,455,92.31,stash,poe.ninja
T3_VISIVEL,Temporal Chains,SkillGem,SkillGem,5.0,0.01,453,0,stash,poe.ninja
T3_VISIVEL,Temporal Chains,SkillGem,SkillGem,5.0,0.01,60,-37.5,stash,poe.ninja
T3_VISIVEL,Tornado,SkillGem,SkillGem,5.0,0.01,74,25,stash,poe.ninja
T3_VISIVEL,Toxic Rain,SkillGem,SkillGem,5.0,0.01,23,0,stash,poe.ninja
T3_VISIVEL,Trap Support,SkillGem,SkillGem,5.0,0.01,25,0,stash,poe.ninja
T3_VISIVEL,Trap Support,SkillGem,SkillGem,5.0,0.01,18,0,stash,poe.ninja
T3_VISIVEL,Trap and Mine Damage Support,SkillGem,SkillGem,5.0,0.01,90,0,stash,poe.ninja
T3_VISIVEL,Trap and Mine Damage Support,SkillGem,SkillGem,5.0,0.01,56,0,stash,poe.ninja
T3_VISIVEL,Unearth,SkillGem,SkillGem,5.0,0.01,131,-59.02,stash,poe.ninja
T3_VISIVEL,Unleash Support,SkillGem,SkillGem,5.0,0.01,35,0,stash,poe.ninja
T3_VISIVEL,Unleash Support,SkillGem,SkillGem,5.0,0.01,30,0,stash,poe.ninja
T3_VISIVEL,Vaal Burning Arrow,SkillGem,SkillGem,5.0,0.01,20,0,stash,poe.ninja
T3_VISIVEL,Vaal Ground Slam,SkillGem,SkillGem,5.0,0.01,93,35.14,stash,poe.ninja
T3_VISIVEL,Vaal Smite,SkillGem,SkillGem,5.0,0.01,60,100,stash,poe.ninja
T3_VISIVEL,Venom Gyre,SkillGem,SkillGem,5.0,0.01,760,0,stash,poe.ninja
T3_VISIVEL,Vile Toxins Support,SkillGem,SkillGem,5.0,0.01,36,0,stash,poe.ninja
T3_VISIVEL,Viper Strike,SkillGem,SkillGem,5.0,0.01,22,0,stash,poe.ninja
T3_VISIVEL,Volatile Dead of Confinement,SkillGem,SkillGem,5.0,0.01,7,0,stash,poe.ninja
T3_VISIVEL,Volley Support,SkillGem,SkillGem,5.0,0.01,8,0,stash,poe.ninja
T3_VISIVEL,Volley Support,SkillGem,SkillGem,5.0,0.01,28,0,stash,poe.ninja
T3_VISIVEL,Volley Support,SkillGem,SkillGem,5.0,0.01,6,0,stash,poe.ninja
T3_VISIVEL,Whirling Blades,SkillGem,SkillGem,5.0,0.01,61,-16.67,stash,poe.ninja
T3_VISIVEL,Whirling Blades,SkillGem,SkillGem,5.0,0.01,77,-44.44,stash,poe.ninja
T3_VISIVEL,Wild Strike,SkillGem,SkillGem,5.0,0.01,17,0,stash,poe.ninja
T3_VISIVEL,Windburst Support,SkillGem,SkillGem,5.0,0.01,13,0,stash,poe.ninja
T3_VISIVEL,Winter Orb,SkillGem,SkillGem,5.0,0.01,56,-60.32,stash,poe.ninja
T3_VISIVEL,Withering Step,SkillGem,SkillGem,5.0,0.01,60,0,stash,poe.ninja
T3_VISIVEL,Zealotry,SkillGem,SkillGem,5.0,0.01,46,-34.21,stash,poe.ninja
T3_VISIVEL,Zealotry,SkillGem,SkillGem,5.0,0.01,32,-50,stash,poe.ninja
T4_BAIXO,The Jester,Cards,DivinationCard,4.98,,448.0,91.45,exchange,poe.ninja
T4_BAIXO,Tattoo of the Kitava Shaman,Ancestor,Tattoo,4.9,,16.33,-32.77,exchange,poe.ninja
T4_BAIXO,Minions deal 10% increased Damage,ClusterJewel,ClusterJewel,4.9,0.01,1525,63.33,stash,poe.ninja
T4_BAIXO,Generosity Support,SkillGem,SkillGem,4.9,0.01,44,-83.67,stash,poe.ninja
T4_BAIXO,Pulverise Support,SkillGem,SkillGem,4.9,0.01,117,-38.75,stash,poe.ninja
T4_BAIXO,Spellslinger,SkillGem,SkillGem,4.9,0.01,70,25.64,stash,poe.ninja
T4_BAIXO,Withering Step,SkillGem,SkillGem,4.9,0.01,72,-18.33,stash,poe.ninja
T4_BAIXO,Deafening Essence of Fear,Essences,Essence,4.86,,3793,-67.4,exchange,poe.ninja
T4_BAIXO,Disdain,Cards,DivinationCard,4.8,,4.0,380.0,exchange,poe.ninja
T4_BAIXO,12% increased Attack Damage while holding a Shield,ClusterJewel,ClusterJewel,4.8,0.01,65,0,stash,poe.ninja
T4_BAIXO,"Axe Attacks deal 12% increased Damage with Hits and Ailments, Sword Attacks deal 12% increased Damage with Hits and Ailments",ClusterJewel,ClusterJewel,4.8,0.01,50,0,stash,poe.ninja
T4_BAIXO,Wand Attacks deal 12% increased Damage with Hits and Ailments,ClusterJewel,ClusterJewel,4.8,0.01,72,-36,stash,poe.ninja
T4_BAIXO,Blind Support,SkillGem,SkillGem,4.8,0.01,55,140,stash,poe.ninja
T4_BAIXO,Blind Support,SkillGem,SkillGem,4.8,0.01,26,-4,stash,poe.ninja
T4_BAIXO,Chance to Poison Support,SkillGem,SkillGem,4.8,0.01,30,33.33,stash,poe.ninja
T4_BAIXO,Divine Retribution,SkillGem,SkillGem,4.8,0.01,52,-28.57,stash,poe.ninja
T4_BAIXO,Double Strike of Impaling,SkillGem,SkillGem,4.8,0.01,33,-4,stash,poe.ninja
T4_BAIXO,Ensnaring Arrow,SkillGem,SkillGem,4.8,0.01,43,-6.67,stash,poe.ninja
T4_BAIXO,Essence Drain of Wickedness,SkillGem,SkillGem,4.8,0.01,33,4.35,stash,poe.ninja
T4_BAIXO,Explosive Arrow,SkillGem,SkillGem,4.8,0.01,102,140,stash,poe.ninja
T4_BAIXO,Forbidden Rite,SkillGem,SkillGem,4.8,0.01,70,-4,stash,poe.ninja
T4_BAIXO,Frost Bomb,SkillGem,SkillGem,4.8,0.01,76,-4,stash,poe.ninja
T4_BAIXO,Hallow Support,SkillGem,SkillGem,4.8,0.01,40,20,stash,poe.ninja
T4_BAIXO,Hypothermia Support,SkillGem,SkillGem,4.8,0.01,50,-4,stash,poe.ninja
T4_BAIXO,Immolate Support,SkillGem,SkillGem,4.8,0.01,62,0,stash,poe.ninja
T4_BAIXO,Shattering Steel of Ammunition,SkillGem,SkillGem,4.8,0.01,69,41.18,stash,poe.ninja
T4_BAIXO,Soulrend,SkillGem,SkillGem,4.8,0.01,255,20,stash,poe.ninja
T4_BAIXO,Void Manipulation Support,SkillGem,SkillGem,4.8,0.01,220,37.14,stash,poe.ninja
T4_BAIXO,Ultimatum Scarab of Dueling,Fragments,Scarab,4.79,,260.3,790.6,exchange,poe.ninja
T4_BAIXO,"12% increased Damage with Bows, 12% increased Damage Over Time with Bow Skills",ClusterJewel,ClusterJewel,4.7,0.01,215,104.4,stash,poe.ninja
T4_BAIXO,12% increased Lightning Damage,ClusterJewel,ClusterJewel,4.7,0.01,1523,-6,stash,poe.ninja
T4_BAIXO,Blade Flurry,SkillGem,SkillGem,4.7,0.01,91,56.67,stash,poe.ninja
T4_BAIXO,Blight of Atrophy,SkillGem,SkillGem,4.7,0.01,41,-6,stash,poe.ninja
T4_BAIXO,Earthquake,SkillGem,SkillGem,4.7,0.01,63,135,stash,poe.ninja
T4_BAIXO,Holy Strike,SkillGem,SkillGem,4.7,0.01,687,-6,stash,poe.ninja
T4_BAIXO,Mirror Arrow,SkillGem,SkillGem,4.7,0.01,182,-6,stash,poe.ninja
T4_BAIXO,Physical to Lightning Support,SkillGem,SkillGem,4.7,0.01,55,17.5,stash,poe.ninja
T4_BAIXO,Vaal Impurity of Lightning,SkillGem,SkillGem,4.7,0.01,11,0,stash,poe.ninja
T4_BAIXO,Wailing Essence of Rage,Essences,Essence,4.62,,78.5,-40.56,exchange,poe.ninja
T4_BAIXO,10% increased Elemental Damage,ClusterJewel,ClusterJewel,4.6,0.01,139,21.05,stash,poe.ninja
T4_BAIXO,10% increased Elemental Damage,ClusterJewel,ClusterJewel,4.6,0.01,60,-30.3,stash,poe.ninja
T4_BAIXO,12% increased Attack Damage while Dual Wielding,ClusterJewel,ClusterJewel,4.6,0.01,99,-51.06,stash,poe.ninja
T4_BAIXO,Anger,SkillGem,SkillGem,4.6,0.01,29,43.75,stash,poe.ninja
T4_BAIXO,Arc of Surging,SkillGem,SkillGem,4.6,0.01,96,91.67,stash,poe.ninja
T4_BAIXO,Charged Mines Support,SkillGem,SkillGem,4.6,0.01,76,35.29,stash,poe.ninja
T4_BAIXO,Cold Penetration Support,SkillGem,SkillGem,4.6,0.01,56,-43.21,stash,poe.ninja
